id,signed_up_at,has_activated_card,closed_account_at,tnc_country_group,os,first_name,last_name
u30437,2020-03-03,True,,FRA       ,iOS,Esther,Cunningham
u12771,2018-12-05,True,,FRA       ,android,Gordon,Long
u1812,2016-11-07,True,,ITA       ,android,Matthew,Cortez
u35803,2020-05-17,False,,FRA       ,android,Agnes,Edwards
u3675,2017-08-06,True,,DEU       ,iOS,Clara,Martinez
u6256,2018-03-10,True,,GrE       ,iOS,Danny,Hughes
u9458,2018-08-20,False,2020-06-12,FRA       ,iOS,Landon,Figueroa
u20496,2019-07-29,True,,FRA       ,android,Jay,Rhodes
u16104,2019-03-15,True,,FRA       ,iOS,Rebecca,Ortega
u4906,2017-12-02,True,,FRA       ,android,Lewis,Park
u29475,2020-02-15,False,,FRA       ,android,Lina,Houston
u26048,2019-12-05,True,2020-12-29,GrE       ,iOS,Alberta,Schmidt
u13987,2019-01-11,False,2020-06-12,ESP       ,iOS,Erik,Stanley
u10508,2018-09-23,True,,ITA       ,iOS,Philip,Stewart
u29438,2020-02-14,True,,FRA       ,iOS,Martha,Farmer
u16534,2019-03-29,True,,DEU       ,iOS,Susan,Singleton
u22165,2019-09-04,True,,FRA       ,iOS,Clara,Estrada
u19574,2019-07-05,True,,ITA       ,android,Lina,Clarke
u20999,2019-08-10,True,2020-06-18,FRA       ,android,Patrick,Bush
u6723,2018-04-10,True,,DEU       ,iOS,Mark,Palmer
u29659,2020-02-18,True,,GrE       ,android,Mayme,Holt
u30789,2020-03-11,True,,FRA       ,android,Bertie,Perry
u19369,2019-06-29,True,,ESP       ,android,Alan,Lopez
u21343,2019-08-18,True,,DEU       ,iOS,Jim,Dennis
u17947,2019-05-15,True,,DEU       ,iOS,Julian,Walker
u29880,2020-02-22,True,,FRA       ,iOS,Jose,Jackson
u9982,2018-09-06,True,,FRA       ,iOS,Roy,Bridges
u22416,2019-09-10,True,,ITA       ,android,Victoria,Nunez
u36197,2020-05-19,False,,ITA       ,iOS,Martha,Barber
u31450,2020-03-23,True,,ESP       ,android,Matthew,Herrera
u40383,2020-06-07,False,2020-10-29,FRA       ,iOS,Travis,Flowers
u11938,2018-11-07,True,,GrE       ,android,Linnie,Evans
u11345,2018-10-19,True,,FRA       ,iOS,Leona,Alexander
u26686,2019-12-21,True,,ESP       ,iOS,Eric,Payne
u25403,2019-11-19,True,,NEuro     ,iOS,Loretta,West
u30287,2020-03-01,True,,FRA       ,iOS,Ruby,Brooks
u24683,2019-11-01,True,,DEU       ,android,Jackson,Daniels
u33143,2020-04-22,True,,FRA       ,iOS,Jerry,Wilkins
u7826,2018-06-16,True,,DEU       ,android,Wayne,Clark
u31981,2020-04-03,True,,ITA       ,iOS,Randall,Santos
u16694,2019-04-02,True,,FRA       ,android,Carl,Thompson
u8183,2018-07-03,True,2020-06-26,FRA       ,iOS,Todd,Pierce
u10915,2018-10-05,True,,DEU       ,iOS,Loretta,Morton
u15873,2019-03-08,True,,ITA       ,android,Lily,Richardson
u12873,2018-12-08,True,,ITA       ,android,Billy,Sanders
u14621,2019-01-29,True,,FRA       ,android,Nora,Stevenson
u14666,2019-01-31,True,,FRA       ,iOS,Antonio,Dennis
u18286,2019-05-26,True,,FRA       ,iOS,Leah,Todd
u32231,2020-04-07,True,,ESP       ,android,Allen,Buchanan
u32263,2020-04-08,False,2020-06-09,ESP       ,iOS,Edgar,Day
u38269,2020-05-28,False,2020-06-10,FRA       ,android,Wayne,Fleming
u3756,2017-08-14,True,,FRA       ,iOS,Phillip,Gray
u12273,2018-11-19,False,,GrE       ,iOS,Luella,Estrada
u25484,2019-11-21,False,,FRA       ,android,Floyd,Pearson
u39858,2020-06-04,False,,ITA       ,iOS,Luis,Hall
u414,2015-10-02,True,,DEU       ,iOS,Richard,Howell
u38930,2020-05-31,False,,ITA       ,iOS,Jane,Curry
u12803,2018-12-06,True,,FRA       ,iOS,Estella,Powers
u33071,2020-04-21,False,,FRA       ,android,Joe,French
u17093,2019-04-17,True,,FRA       ,iOS,Clarence,Holland
u18002,2019-05-17,True,,AUT       ,iOS,Nathan,Kelly
u33300,2020-04-25,True,,FRA       ,android,Sara,Lawrence
u15959,2019-03-10,True,,ITA       ,android,Susie,Richards
u41843,2020-06-15,False,,FRA       ,iOS,Frances,Grant
u24140,2019-10-20,True,2020-06-03,FRA       ,android,Polly,Allen
u40025,2020-06-05,False,,NEuro     ,android,Elnora,Silva
u13709,2019-01-03,True,,FRA       ,android,Harriett,Gibson
u24837,2019-11-05,True,,FRA       ,android,Elnora,Jackson
u9612,2018-08-25,True,,ITA       ,android,Beulah,Briggs
u34935,2020-05-10,False,,ITA       ,iOS,Laura,Estrada
u39360,2020-06-02,False,,GrE       ,android,Vernon,Collier
u13828,2019-01-06,True,,DEU       ,iOS,Allie,Jackson
u12476,2018-11-26,False,2020-06-17,ITA       ,iOS,Edith,Paul
u30203,2020-02-28,True,,FRA       ,android,Matthew,Fleming
u29870,2020-02-22,False,,FRA       ,iOS,Stanley,Robertson
u19949,2019-07-15,True,,GrE       ,iOS,Nelle,Zimmerman
u15281,2019-02-19,False,,FRA       ,android,Leroy,Webb
u8957,2018-08-03,False,2020-07-22,ITA       ,android,Antonio,Chavez
u1439,2016-06-10,True,,DEU       ,iOS,Mathilda,Herrera
u41173,2020-06-11,False,,FRA       ,android,Hilda,Sanchez
u35593,2020-05-15,True,2020-08-25,ITA       ,android,Mildred,Weaver
u36700,2020-05-22,False,2020-06-05,ITA       ,android,Elmer,Elliott
u23519,2019-10-05,True,,ESP       ,android,Gregory,Weaver
u21201,2019-08-15,True,,DEU       ,iOS,Violet,Cook
u42189,2020-06-19,False,2020-07-01,DEU       ,iOS,Jared,Woods
u14312,2019-01-21,True,,FRA       ,android,Isaac,Flowers
u34851,2020-05-09,False,2020-08-01,FRA       ,iOS,Hannah,Weber
u22705,2019-09-16,True,,FRA       ,android,Viola,Webb
u24901,2019-11-08,True,,GrE       ,iOS,Warren,Oliver
u24609,2019-10-30,False,,GrE       ,iOS,Blake,Chandler
u11106,2018-10-11,True,,ESP       ,iOS,Christopher,Arnold
u29728,2020-02-19,True,,AUT       ,iOS,Justin,Edwards
u27951,2020-01-18,True,,FRA       ,iOS,Ora,McLaughlin
u3512,2017-07-21,True,,DEU       ,android,Derrick,Rogers
u13407,2018-12-27,True,,FRA       ,android,Brian,Alvarado
u6478,2018-03-25,True,,DEU       ,iOS,Theodore,Willis
u1328,2016-05-02,True,,DEU       ,iOS,Eva,Curtis
u7696,2018-06-09,True,,DEU       ,iOS,Cecelia,Newman
u38031,2020-05-27,False,2020-12-21,FRA       ,android,Hilda,Carr
u23812,2019-10-12,True,,ITA       ,android,Lucile,Hammond
u36888,2020-05-23,False,2020-06-04,GrE       ,android,Beulah,Mendez
u14642,2019-01-30,True,,FRA       ,android,Derrick,Howard
u19601,2019-07-05,True,,ITA       ,iOS,Chester,Brady
u40503,2020-06-07,False,2020-06-19,FRA       ,android,Oscar,Elliott
u357,2015-09-09,True,,DEU       ,iOS,Clyde,Barrett
u29212,2020-02-10,True,,DEU       ,android,Elijah,Santiago
u14239,2019-01-19,True,,ESP       ,android,Polly,Robbins
u27838,2020-01-16,True,,ITA       ,iOS,Dennis,Johnston
u32174,2020-04-06,True,,DEU       ,android,Jesse,Barber
u29033,2020-02-07,False,2020-09-03,ITA       ,android,Bill,Hale
u40803,2020-06-09,False,,ITA       ,android,Jeremiah,Keller
u628,2015-12-04,True,,DEU       ,iOS,Harold,Manning
u23277,2019-09-29,True,,DEU       ,iOS,Randall,Patterson
u36762,2020-05-22,False,2020-06-23,GrE       ,android,Rosalie,Pratt
u33207,2020-04-23,True,,ITA       ,android,Leonard,Holmes
u39028,2020-05-31,False,2020-06-19,ESP       ,android,Gregory,Strickland
u41265,2020-06-12,False,,ESP       ,android,Virginia,King
u3055,2017-05-27,True,,ITA       ,iOS,Ida,Howard
u22566,2019-09-13,True,,FRA       ,android,Andre,Mitchell
u14130,2019-01-15,True,,FRA       ,iOS,Edgar,Hill
u25679,2019-11-25,True,,ITA       ,iOS,Matilda,Simmons
u38464,2020-05-29,False,2020-07-15,GrE       ,android,Rosalie,Parker
u38680,2020-05-30,False,2020-11-03,FRA       ,android,Keith,Nichols
u5123,2017-12-23,True,,FRA       ,iOS,Jeremiah,Hines
u39969,2020-06-05,False,,GrE       ,android,Inez,Rodriquez
u21109,2019-08-13,True,,FRA       ,iOS,Sean,Alvarado
u30580,2020-03-07,True,,ITA       ,android,Lola,Garcia
u14708,2019-02-01,True,2020-09-26,ITA       ,android,Emilie,Matthews
u15157,2019-02-15,True,,GrE       ,iOS,Harriet,Figueroa
u15641,2019-03-01,True,,GrE       ,iOS,Susan,Watkins
u15871,2019-03-08,True,,FRA       ,iOS,Earl,Little
u35174,2020-05-12,False,,FRA       ,android,Willie,Payne
u29769,2020-02-20,True,,DEU       ,iOS,Alice,Jackson
u27575,2020-01-10,True,,ITA       ,android,Billy,Clark
u30350,2020-03-02,True,,DEU       ,iOS,Theodore,Cummings
u975,2016-02-06,True,,DEU       ,iOS,Julia,Marsh
u25583,2019-11-23,True,,FRA       ,android,Carrie,Larson
u11000,2018-10-07,True,,DEU       ,iOS,Ryan,Becker
u11245,2018-10-15,True,,GrE       ,android,Julia,Holt
u22357,2019-09-09,True,,NEuro     ,android,Bobby,Gill
u24491,2019-10-27,True,,ITA       ,iOS,Nannie,Harrington
u35430,2020-05-14,True,,ITA       ,android,Jackson,Roberson
u17058,2019-04-15,True,,FRA       ,iOS,Addie,Hill
u26474,2019-12-16,False,,ITA       ,iOS,Lilly,Rodriguez
u22703,2019-09-16,True,,DEU       ,android,Steven,Daniel
u8271,2018-07-07,True,,DEU       ,android,Joe,Tran
u15988,2019-03-11,True,,FRA       ,iOS,Pauline,Parks
u27467,2020-01-07,True,2020-09-26,FRA       ,android,Sophia,Cummings
u19290,2019-06-27,True,,FRA       ,android,Clyde,Martin
u35634,2020-05-16,True,2020-08-24,FRA       ,iOS,Glenn,Thornton
u1090,2016-02-21,True,,DEU       ,iOS,Amanda,Cohen
u38350,2020-05-29,False,,AUT       ,iOS,Roger,Sparks
u39504,2020-06-02,False,2020-07-04,GrE       ,iOS,Scott,Davis
u650,2015-12-08,True,,DEU       ,android,Estelle,Flowers
u22531,2019-09-13,True,,FRA       ,iOS,Theresa,Wright
u30118,2020-02-26,True,,FRA       ,android,Elva,Burton
u1661,2016-09-10,True,,DEU       ,iOS,Herbert,Moody
u4807,2017-11-25,True,,GrE       ,iOS,Theresa,Snyder
u28650,2020-01-31,True,,FRA       ,android,Minnie,Reynolds
u37112,2020-05-24,False,2020-06-25,ESP       ,android,Steven,Cunningham
u15322,2019-02-20,True,,DEU       ,iOS,Stanley,Moreno
u27991,2020-01-18,False,,FRA       ,android,Eunice,Harmon
u17771,2019-05-09,True,,FRA       ,android,Connor,Reed
u11624,2018-10-28,True,,DEU       ,android,Cornelia,Vega
u33377,2020-04-25,True,2020-08-04,NEuro     ,iOS,Bernice,Griffith
u33063,2020-04-21,True,,GrE       ,android,Beulah,Sanders
u41806,2020-06-15,False,2020-07-25,AUT       ,android,Fanny,Hammond
u17800,2019-05-10,True,,DEU       ,android,Marguerite,Romero
u4636,2017-11-09,True,,DEU       ,android,Benjamin,Kelley
u11665,2018-10-29,True,,GrE       ,iOS,Franklin,Stewart
u37402,2020-05-25,False,,FRA       ,iOS,Richard,Hernandez
u5882,2018-02-13,True,,ITA       ,iOS,Ray,Graves
u10782,2018-10-01,True,,DEU       ,iOS,Hallie,Howard
u30921,2020-03-14,True,,FRA       ,iOS,Clara,Dawson
u29732,2020-02-19,True,2020-06-25,DEU       ,android,Verna,Ballard
u7335,2018-05-19,True,2020-07-09,FRA       ,iOS,Michael,Holland
u3787,2017-08-17,True,,FRA       ,iOS,Louisa,Lawrence
u1126,2016-02-29,True,,DEU       ,android,Bryan,Powers
u5004,2017-12-11,True,,FRA       ,iOS,Derek,Higgins
u6418,2018-03-20,True,,FRA       ,iOS,Leonard,Cortez
u19015,2019-06-19,True,,FRA       ,iOS,Danny,Ballard
u16717,2019-04-03,True,,GrE       ,android,Aiden,Watkins
u5650,2018-01-27,True,,FRA       ,android,Helena,Saunders
u31256,2020-03-20,True,2020-08-13,DEU       ,android,Aaron,Harrison
u29321,2020-02-12,True,,FRA       ,iOS,Mable,Sutton
u14109,2019-01-15,True,,FRA       ,android,Jeanette,Harper
u39301,2020-06-01,False,,FRA       ,iOS,Curtis,Hopkins
u15746,2019-03-04,True,,FRA       ,iOS,Myrtie,Santos
u10745,2018-09-30,True,,ITA       ,iOS,Shawn,Nunez
u4040,2017-09-13,True,,AUT       ,android,Tom,Henry
u24886,2019-11-07,True,,DEU       ,iOS,Clyde,Hanson
u34429,2020-05-05,True,,FRA       ,android,Gene,Hanson
u1440,2016-06-11,True,,DEU       ,android,Marvin,Austin
u11809,2018-11-03,True,,ITA       ,android,Don,Carson
u454,2015-10-15,True,,DEU       ,iOS,Viola,Bass
u23736,2019-10-10,True,,DEU       ,android,Rhoda,Sanchez
u22378,2019-09-09,True,,GrE       ,android,Albert,Carpenter
u19696,2019-07-08,True,,GrE       ,iOS,Josephine,Townsend
u11685,2018-10-30,True,,ITA       ,android,Isabella,Scott
u35886,2020-05-17,False,,ITA       ,iOS,Clayton,Ray
u2584,2017-03-18,True,,DEU       ,iOS,Rachel,Wallace
u21857,2019-08-28,False,,NEuro     ,iOS,Edgar,Pearson
u23675,2019-10-09,False,2020-06-16,NEuro     ,iOS,Shawn,Rios
u27049,2019-12-29,True,,FRA       ,android,Robert,Wilkerson
u12348,2018-11-22,True,,FRA       ,android,Miguel,McKenzie
u13104,2018-12-17,True,,FRA       ,android,Caroline,Rowe
u39511,2020-06-02,False,,ESP       ,iOS,Myra,Stanley
u36670,2020-05-22,False,2020-06-26,ITA       ,android,Nathaniel,Craig
u26602,2019-12-19,True,2020-09-03,FRA       ,iOS,Della,Butler
u6776,2018-04-15,True,,FRA       ,iOS,Daniel,Tate
u17042,2019-04-15,True,,FRA       ,iOS,Arthur,Russell
u139,2015-05-26,True,,DEU       ,iOS,Emma,Hodges
u7658,2018-06-06,True,,DEU       ,iOS,Virgie,Sanders
u23145,2019-09-26,True,,FRA       ,android,Rosa,Frank
u39304,2020-06-01,False,2020-06-17,FRA       ,android,Ina,Clayton
u40993,2020-06-10,False,,ITA       ,android,Keith,Webb
u30192,2020-02-28,True,,FRA       ,iOS,Roxie,Roy
u19100,2019-06-21,True,,FRA       ,iOS,Roxie,Blake
u36835,2020-05-23,False,,ITA       ,android,Ola,Wilson
u23600,2019-10-07,True,,FRA       ,iOS,Bobby,Harmon
u25331,2019-11-18,True,,DEU       ,android,Jeremy,Reid
u669,2015-12-13,True,,DEU       ,android,Tony,Hicks
u219,2015-07-18,True,,DEU       ,iOS,Linnie,Brady
u2089,2017-01-03,True,2020-06-10,DEU       ,iOS,Adelaide,Cohen
u33752,2020-04-30,False,,DEU       ,iOS,Oscar,Joseph
u27786,2020-01-14,True,,FRA       ,android,Austin,Pearson
u614,2015-11-29,True,,DEU       ,iOS,Isabella,Caldwell
u19948,2019-07-15,True,,FRA       ,iOS,Mabelle,Weaver
u1292,2016-04-15,True,,DEU       ,android,Jack,Hart
u34190,2020-05-03,False,,GrE       ,iOS,Sylvia,Romero
u35045,2020-05-11,True,,FRA       ,android,Aiden,Pittman
u6639,2018-04-04,True,,FRA       ,iOS,Randall,Barton
u8695,2018-07-25,True,,ITA       ,iOS,Lois,Daniels
u17950,2019-05-15,True,,FRA       ,iOS,Pearl,Wells
u40517,2020-06-07,False,,GrE       ,iOS,Troy,Blair
u18140,2019-05-20,True,,GrE       ,android,Cordelia,Cross
u37323,2020-05-24,False,,ESP       ,iOS,Rose,Allison
u6023,2018-02-22,True,,FRA       ,iOS,Noah,Graham
u4562,2017-11-02,False,2020-06-23,FRA       ,iOS,Catherine,Barnett
u10586,2018-09-25,False,2020-07-01,DEU       ,iOS,Bradley,Jimenez
u17286,2019-04-23,True,,DEU       ,iOS,Amy,McLaughlin
u22441,2019-09-10,True,,FRA       ,iOS,Lois,Davidson
u39164,2020-06-01,False,,ITA       ,android,Florence,Roberts
u9123,2018-08-08,True,,AUT       ,android,Philip,Harper
u24711,2019-11-02,False,,FRA       ,android,Dorothy,Hale
u27320,2020-01-04,True,,FRA       ,iOS,Agnes,Martinez
u28647,2020-01-31,False,,DEU       ,android,Effie,Dennis
u9070,2018-08-07,True,,FRA       ,android,Kenneth,Webster
u12711,2018-12-03,True,,FRA       ,android,Leila,Warren
u40841,2020-06-09,False,,ITA       ,iOS,Bertha,Russell
u32867,2020-04-19,False,2020-06-11,FRA       ,android,Dylan,Cooper
u26240,2019-12-09,True,,ITA       ,android,Effie,Keller
u16968,2019-04-13,True,,DEU       ,iOS,Richard,Fletcher
u7401,2018-05-24,True,,FRA       ,iOS,Mario,Schwartz
u15786,2019-03-05,True,,FRA       ,android,Arthur,Bryan
u34819,2020-05-09,False,2020-06-06,FRA       ,android,Angel,Richardson
u4142,2017-09-23,True,,FRA       ,android,Daniel,Johnston
u42019,2020-06-17,False,,FRA       ,android,Betty,Green
u30068,2020-02-25,True,,FRA       ,android,Corey,Estrada
u6954,2018-04-27,True,,DEU       ,android,Theodore,Austin
u33737,2020-04-30,False,2020-06-09,ITA       ,android,Eleanor,Robbins
u20698,2019-08-03,True,,FRA       ,iOS,Rosie,Barker
u9944,2018-09-04,True,,FRA       ,iOS,Eva,Patrick
u10203,2018-09-13,False,2020-06-18,FRA       ,iOS,Floyd,Dawson
u26280,2019-12-10,False,2020-06-10,FRA       ,iOS,Jesus,May
u29561,2020-02-16,False,2020-06-26,ITA       ,iOS,Jason,Lyons
u20807,2019-08-06,True,,ESP       ,android,Ophelia,Drake
u37117,2020-05-24,False,,ESP       ,android,Calvin,Stokes
u24093,2019-10-19,True,,ITA       ,android,Pearl,Jones
u29485,2020-02-15,True,,FRA       ,iOS,Hulda,Allison
u25340,2019-11-18,True,,ESP       ,android,Frederick,Munoz
u19507,2019-07-03,True,,ITA       ,android,Brent,Hanson
u3907,2017-08-30,False,2020-06-17,DEU       ,iOS,Ralph,Clarke
u42159,2020-06-19,False,,ITA       ,android,Maud,Wilson
u24635,2019-10-31,True,,FRA       ,android,Dollie,McCormick
u32075,2020-04-05,False,2020-09-02,DEU       ,iOS,Isabella,Garza
u2570,2017-03-15,True,,DEU       ,iOS,Leila,Ramsey
u24695,2019-11-02,True,,ESP       ,android,Harriet,Soto
u6523,2018-03-27,True,,DEU       ,iOS,Curtis,Miller
u11363,2018-10-19,False,2020-06-20,FRA       ,iOS,Cole,Hodges
u15175,2019-02-16,True,,FRA       ,iOS,Owen,Robinson
u7681,2018-06-08,True,2020-08-22,GrE       ,iOS,Elijah,Floyd
u36121,2020-05-19,False,,DEU       ,android,Jesus,Logan
u25243,2019-11-16,True,2020-07-25,FRA       ,iOS,Bessie,Wilkerson
u42136,2020-06-18,False,,FRA       ,iOS,Troy,Singleton
u19259,2019-06-26,True,,FRA       ,android,Marion,Hale
u32249,2020-04-08,True,,ESP       ,android,Stephen,Hubbard
u37741,2020-05-26,False,2020-12-06,GrE       ,iOS,Willie,Malone
u37875,2020-05-27,False,,GrE       ,android,Estella,Owens
u35124,2020-05-11,False,2020-06-05,FRA       ,iOS,Lillie,Swanson
u33375,2020-04-25,False,,FRA       ,iOS,Cody,Scott
u38750,2020-05-30,False,,DEU       ,android,Harold,Williams
u34057,2020-05-03,True,,FRA       ,android,Hester,Mendoza
u41283,2020-06-12,False,2020-07-02,ITA       ,iOS,Miguel,Clarke
u37103,2020-05-24,False,2020-11-28,FRA       ,iOS,Frederick,Watts
u5741,2018-02-04,True,,DEU       ,iOS,Cora,Reid
u29996,2020-02-24,True,,ITA       ,android,Mildred,Alexander
u5435,2018-01-13,True,,AUT       ,iOS,Miguel,Sanchez
u3230,2017-06-19,True,,FRA       ,iOS,Scott,Potter
u30975,2020-03-14,True,,FRA       ,iOS,Jeremy,Bates
u18611,2019-06-06,True,,FRA       ,android,Walter,Lucas
u38958,2020-05-31,False,2020-09-16,FRA       ,android,Jim,Mills
u27187,2020-01-01,True,,FRA       ,iOS,Glenn,Bowen
u17187,2019-04-19,True,,DEU       ,iOS,Susie,Day
u9771,2018-08-30,True,,FRA       ,iOS,Cordelia,Tucker
u18861,2019-06-15,True,,FRA       ,iOS,Kathryn,Luna
u36484,2020-05-21,False,2020-06-05,FRA       ,android,Landon,Burton
u15390,2019-02-22,True,2020-06-17,FRA       ,iOS,Evelyn,Curtis
u38291,2020-05-29,False,,ITA       ,android,Shawn,Brewer
u9319,2018-08-15,True,,DEU       ,iOS,Tommy,Pena
u41436,2020-06-13,False,2020-08-08,GrE       ,iOS,Charles,Gardner
u27769,2020-01-14,False,,ITA       ,iOS,Daisy,Ferguson
u4090,2017-09-18,True,,DEU       ,android,Edith,Beck
u3178,2017-06-11,True,2020-06-19,DEU       ,iOS,Nathaniel,Bell
u30325,2020-03-01,True,,GrE       ,android,Johanna,Taylor
u5519,2018-01-18,True,,DEU       ,iOS,Elsie,Butler
u27502,2020-01-08,True,,ITA       ,android,Loretta,Ramsey
u31078,2020-03-16,True,,DEU       ,iOS,Esther,Frank
u13061,2018-12-15,True,,FRA       ,iOS,Bettie,McBride
u10907,2018-10-04,True,,DEU       ,iOS,Myrtie,Cruz
u37202,2020-05-24,False,2020-06-06,ESP       ,iOS,Evelyn,Payne
u2373,2017-02-15,True,,DEU       ,iOS,Nathan,Peterson
u34581,2020-05-07,False,,GrE       ,iOS,Troy,Freeman
u6029,2018-02-22,True,2020-09-08,AUT       ,iOS,Derek,Jimenez
u36778,2020-05-22,False,2020-06-09,DEU       ,iOS,Mario,Lindsey
u40596,2020-06-08,False,,FRA       ,iOS,Virginia,Clarke
u5158,2017-12-25,True,,ITA       ,android,Effie,Meyer
u29809,2020-02-21,True,,FRA       ,android,Brandon,Moody
u1851,2016-11-16,True,,FRA       ,android,Patrick,Francis
u36862,2020-05-23,False,,FRA       ,android,Hettie,Klein
u4818,2017-11-26,True,,FRA       ,android,Viola,Watts
u20902,2019-08-08,True,,FRA       ,iOS,Loretta,Jennings
u25345,2019-11-18,True,,ESP       ,iOS,Lola,Conner
u35144,2020-05-11,True,,FRA       ,iOS,Jennie,Powell
u33496,2020-04-27,True,2020-09-14,ITA       ,android,Carrie,Webster
u39579,2020-06-03,False,,FRA       ,android,Dollie,Phelps
u14875,2019-02-07,True,,ITA       ,android,Maria,Rogers
u22022,2019-09-01,True,,FRA       ,iOS,Hunter,Ramsey
u10983,2018-10-07,True,,DEU       ,android,Mae,Simmons
u6302,2018-03-12,True,,FRA       ,iOS,Elsie,Roy
u33199,2020-04-23,True,,ESP       ,android,Clifford,Russell
u35626,2020-05-15,False,,DEU       ,android,Jeffery,Ball
u32143,2020-04-06,False,,DEU       ,android,Jeanette,Olson
u38948,2020-05-31,False,2020-10-18,ESP       ,android,Tyler,Dennis
u8266,2018-07-07,True,,DEU       ,iOS,Matthew,Goodwin
u32816,2020-04-18,False,,ITA       ,android,Tyler,Rodriguez
u19573,2019-07-05,True,2020-08-01,ITA       ,iOS,Sophie,Bailey
u14734,2019-02-02,True,,DEU       ,iOS,Larry,Hayes
u10668,2018-09-28,True,,FRA       ,iOS,Gabriel,Newman
u301,2015-08-21,True,,DEU       ,android,Arthur,Burns
u6631,2018-04-03,True,,DEU       ,android,Ricardo,Bates
u11758,2018-11-01,True,,DEU       ,iOS,Duane,Hart
u32085,2020-04-05,True,,FRA       ,android,Jennie,Baker
u29240,2020-02-11,False,,ITA       ,android,Dustin,Sanchez
u42311,2020-06-20,False,,DEU       ,iOS,Gary,Sharp
u16862,2019-04-08,True,,GrE       ,iOS,Loretta,Howell
u32200,2020-04-07,False,,ITA       ,iOS,May,Watson
u41681,2020-06-14,False,2020-06-26,AUT       ,iOS,Tom,Ramirez
u1819,2016-11-09,True,,DEU       ,android,Francis,Webster
u1127,2016-02-29,False,2020-06-20,DEU       ,iOS,Christine,Walton
u28288,2020-01-24,True,,GrE       ,iOS,Norman,Chavez
u35270,2020-05-12,False,,ESP       ,android,Essie,Reyes
u36949,2020-05-23,False,,ITA       ,android,Elnora,Ward
u37684,2020-05-26,False,,ITA       ,iOS,Daisy,Moss
u30370,2020-03-02,True,2020-12-10,FRA       ,android,Daisy,Maxwell
u9566,2018-08-24,True,,ITA       ,iOS,Hunter,Miller
u1389,2016-05-22,True,,DEU       ,iOS,Garrett,Benson
u8484,2018-07-17,True,,ESP       ,android,Steven,Mullins
u35014,2020-05-11,False,,FRA       ,iOS,Frank,Gill
u2538,2017-03-09,True,,FRA       ,android,Grace,Jimenez
u6953,2018-04-27,True,,ITA       ,android,Myrtle,Lee
u28524,2020-01-29,True,,FRA       ,android,Eula,Terry
u23640,2019-10-08,True,,GrE       ,android,Katherine,Banks
u39744,2020-06-04,False,,FRA       ,android,Dominic,Pena
u10793,2018-10-01,True,,FRA       ,android,Shawn,Ryan
u30840,2020-03-12,True,,GrE       ,android,Dora,Warner
u26310,2019-12-11,True,,NEuro     ,iOS,Barbara,Hopkins
u38389,2020-05-29,False,,ESP       ,android,Christian,Morton
